image1,image2,ssim_score
cat_1083.png,cat_1108.png,0.270083
cat_1062.png,cat_1197.png,0.270082
cat_1208.png,cat_1210.png,0.270078
cat_1006.png,cat_1284.png,0.270076
cat_1089.png,cat_1177.png,0.270074
cat_1020.png,cat_1053.png,0.270068
cat_1118.png,cat_1142.png,0.270065
cat_1027.png,cat_1300.png,0.270061
cat_1017.png,cat_1070.png,0.270059
cat_1087.png,cat_1206.png,0.270059
cat_1118.png,cat_1285.png,0.270054
cat_1155.png,cat_1156.png,0.270052
cat_1102.png,cat_1228.png,0.270048
cat_114.png,cat_1187.png,0.270047
cat_106.png,cat_109.png,0.270042
cat_1043.png,cat_1157.png,0.270041
cat_1099.png,cat_1196.png,0.270039
cat_1259.png,cat_1292.png,0.270038
cat_1034.png,cat_1254.png,0.270034
cat_1116.png,cat_1231.png,0.270029
cat_114.png,cat_1204.png,0.270027
cat_1053.png,cat_1191.png,0.270023
cat_1118.png,cat_1227.png,0.270021
cat_103.png,cat_1240.png,0.270013
cat_1173.png,cat_1275.png,0.270008
cat_1286.png,cat_1293.png,0.270007
cat_1024.png,cat_118.png,0.269999
cat_1183.png,cat_1231.png,0.269995
cat_107.png,cat_1133.png,0.269993
cat_1092.png,cat_1153.png,0.269991
cat_1051.png,cat_1059.png,0.269990
cat_1023.png,cat_1059.png,0.269990
cat_1035.png,cat_107.png,0.269988
cat_1057.png,cat_1088.png,0.269984
cat_1146.png,cat_1195.png,0.269977
cat_1189.png,cat_1275.png,0.269974
cat_1183.png,cat_1294.png,0.269963
cat_1138.png,cat_1311.png,0.269962
cat_1156.png,cat_1308.png,0.269954
cat_1202.png,cat_1211.png,0.269945
cat_1023.png,cat_1270.png,0.269941
cat_1143.png,cat_1193.png,0.269935
cat_1249.png,cat_125.png,0.269932
cat_1192.png,cat_1202.png,0.269930
cat_1135.png,cat_1217.png,0.269927
cat_1028.png,cat_1289.png,0.269922
cat_1084.png,cat_1186.png,0.269915
cat_1219.png,cat_1258.png,0.269912
cat_1044.png,cat_1155.png,0.269911
cat_13.png,cat_1300.png,0.269911
cat_107.png,cat_1228.png,0.269906
cat_1017.png,cat_1145.png,0.269905
cat_1194.png,cat_1289.png,0.269902
cat_1074.png,cat_1152.png,0.269902
cat_1284.png,cat_1298.png,0.269902
cat_1018.png,cat_1045.png,0.269901
cat_1034.png,cat_1103.png,0.269899
cat_1084.png,cat_1282.png,0.269895
cat_1043.png,cat_1276.png,0.269891
cat_1009.png,cat_1250.png,0.269885
cat_1139.png,cat_1248.png,0.269880
cat_1153.png,cat_1254.png,0.269878
cat_1119.png,cat_1150.png,0.269877
cat_1154.png,cat_1239.png,0.269869
cat_1122.png,cat_130.png,0.269856
cat_1068.png,cat_1071.png,0.269856
cat_1044.png,cat_1229.png,0.269855
cat_1094.png,cat_123.png,0.269848
cat_1107.png,cat_1247.png,0.269848
cat_1124.png,cat_1305.png,0.269841
cat_1076.png,cat_1217.png,0.269841
cat_106.png,cat_1243.png,0.269840
cat_1049.png,cat_1300.png,0.269831
cat_1037.png,cat_1129.png,0.269828
cat_1070.png,cat_1199.png,0.269821
cat_1036.png,cat_1127.png,0.269820
cat_1084.png,cat_1220.png,0.269806
cat_1214.png,cat_1285.png,0.269791
cat_1019.png,cat_1229.png,0.269787
cat_113.png,cat_126.png,0.269772
cat_119.png,cat_1193.png,0.269763
cat_1242.png,cat_1260.png,0.269762
cat_1013.png,cat_1191.png,0.269760
cat_1063.png,cat_1076.png,0.269757
cat_1105.png,cat_129.png,0.269756
cat_1143.png,cat_1234.png,0.269756
cat_1036.png,cat_1184.png,0.269755
cat_100.png,cat_1299.png,0.269750
cat_1144.png,cat_124.png,0.269747
cat_1208.png,cat_1274.png,0.269737
cat_10.png,cat_1188.png,0.269729
cat_1228.png,cat_1290.png,0.269728
cat_1053.png,cat_1218.png,0.269726
cat_1052.png,cat_1295.png,0.269723
cat_1201.png,cat_1244.png,0.269722
cat_1092.png,cat_1175.png,0.269716
cat_1155.png,cat_1175.png,0.269715
cat_1032.png,cat_1292.png,0.269714
cat_1004.png,cat_117.png,0.269710
cat_1224.png,cat_13.png,0.269708
cat_1053.png,cat_127.png,0.269706
cat_1197.png,cat_124.png,0.269704
cat_116.png,cat_1256.png,0.269700
cat_1003.png,cat_1298.png,0.269699
cat_1085.png,cat_1149.png,0.269696
cat_1051.png,cat_1164.png,0.269687
cat_1113.png,cat_1120.png,0.269681
cat_1108.png,cat_1195.png,0.269680
cat_1166.png,cat_129.png,0.269679
cat_1095.png,cat_1222.png,0.269677
cat_1125.png,cat_1285.png,0.269676
cat_1035.png,cat_1053.png,0.269675
cat_1152.png,cat_1275.png,0.269672
cat_1042.png,cat_1278.png,0.269662
cat_1049.png,cat_1116.png,0.269655
cat_1116.png,cat_1118.png,0.269647
cat_104.png,cat_1292.png,0.269647
cat_1146.png,cat_1283.png,0.269645
cat_102.png,cat_120.png,0.269643
cat_1159.png,cat_1281.png,0.269641
cat_1041.png,cat_1209.png,0.269635
cat_1124.png,cat_1205.png,0.269632
cat_1031.png,cat_105.png,0.269623
cat_1241.png,cat_13.png,0.269617
cat_1025.png,cat_1111.png,0.269607
cat_1114.png,cat_126.png,0.269606
cat_1003.png,cat_1108.png,0.269605
cat_1187.png,cat_1201.png,0.269604
cat_1030.png,cat_1251.png,0.269599
cat_1219.png,cat_1292.png,0.269598
cat_1128.png,cat_1222.png,0.269593
cat_1187.png,cat_1229.png,0.269581
cat_1054.png,cat_1060.png,0.269569
cat_1143.png,cat_1292.png,0.269566
cat_1173.png,cat_1258.png,0.269565
cat_1054.png,cat_1290.png,0.269564
cat_1102.png,cat_1273.png,0.269561
cat_1068.png,cat_1085.png,0.269561
cat_1166.png,cat_1284.png,0.269560
cat_1019.png,cat_1224.png,0.269555
cat_1048.png,cat_1097.png,0.269555
cat_1193.png,cat_12.png,0.269549
cat_1114.png,cat_131.png,0.269545
cat_102.png,cat_131.png,0.269542
cat_1022.png,cat_1278.png,0.269536
cat_1028.png,cat_105.png,0.269534
cat_1051.png,cat_1310.png,0.269533
cat_104.png,cat_131.png,0.269529
cat_1073.png,cat_1238.png,0.269522
cat_1230.png,cat_1234.png,0.269515
cat_1116.png,cat_1288.png,0.269515
cat_101.png,cat_1273.png,0.269514
cat_1076.png,cat_1101.png,0.269509
cat_1080.png,cat_1127.png,0.269502
cat_1000.png,cat_1066.png,0.269501
cat_1208.png,cat_1247.png,0.269500
cat_1017.png,cat_1071.png,0.269497
cat_1028.png,cat_1281.png,0.269497
cat_1048.png,cat_1214.png,0.269492
cat_104.png,cat_1224.png,0.269489
cat_1078.png,cat_1095.png,0.269489
cat_120.png,cat_1200.png,0.269482
cat_1235.png,cat_1260.png,0.269478
cat_101.png,cat_1058.png,0.269478
cat_1087.png,cat_1192.png,0.269474
cat_1132.png,cat_1294.png,0.269473
cat_109.png,cat_1260.png,0.269470
cat_1205.png,cat_1292.png,0.269467
cat_1187.png,cat_1243.png,0.269465
cat_1143.png,cat_1306.png,0.269462
cat_1288.png,cat_129.png,0.269455
cat_1092.png,cat_1256.png,0.269454
cat_1126.png,cat_1224.png,0.269453
cat_1176.png,cat_13.png,0.269450
cat_1083.png,cat_1141.png,0.269449
cat_1079.png,cat_1172.png,0.269446
cat_1118.png,cat_1137.png,0.269445
cat_1090.png,cat_1255.png,0.269444
cat_1004.png,cat_1025.png,0.269440
cat_1079.png,cat_1175.png,0.269438
cat_1054.png,cat_1135.png,0.269435
cat_1063.png,cat_1285.png,0.269428
cat_1136.png,cat_1176.png,0.269418
cat_1098.png,cat_1287.png,0.269415
cat_1252.png,cat_1303.png,0.269411
cat_1082.png,cat_1251.png,0.269408
cat_1238.png,cat_1264.png,0.269407
cat_1149.png,cat_1287.png,0.269400
cat_1006.png,cat_1060.png,0.269398
cat_1227.png,cat_1247.png,0.269396
cat_1162.png,cat_130.png,0.269394
cat_1171.png,cat_1210.png,0.269389
cat_1126.png,cat_1186.png,0.269389
cat_122.png,cat_1263.png,0.269379
cat_100.png,cat_1206.png,0.269374
cat_1048.png,cat_1099.png,0.269353
cat_1033.png,cat_1186.png,0.269351
cat_1108.png,cat_1248.png,0.269337
cat_115.png,cat_1206.png,0.269334
cat_1027.png,cat_1138.png,0.269331
cat_1056.png,cat_1076.png,0.269329
cat_1025.png,cat_1113.png,0.269323
cat_1186.png,cat_1244.png,0.269323
cat_1094.png,cat_1191.png,0.269315
cat_1015.png,cat_1092.png,0.269314
cat_1056.png,cat_1168.png,0.269314
cat_1135.png,cat_1273.png,0.269301
cat_1024.png,cat_1252.png,0.269297
cat_1184.png,cat_1206.png,0.269293
cat_1056.png,cat_1255.png,0.269286
cat_1116.png,cat_1181.png,0.269278
cat_1284.png,cat_1300.png,0.269277
cat_1018.png,cat_1049.png,0.269276
cat_1207.png,cat_1270.png,0.269267
cat_1055.png,cat_1307.png,0.269266
cat_1061.png,cat_1140.png,0.269258
cat_1134.png,cat_1227.png,0.269256
cat_1176.png,cat_1189.png,0.269252
cat_1263.png,cat_1294.png,0.269246
cat_1022.png,cat_122.png,0.269232
cat_1147.png,cat_1286.png,0.269230
cat_1070.png,cat_1173.png,0.269229
cat_1234.png,cat_1270.png,0.269228
cat_1084.png,cat_1133.png,0.269227
cat_1116.png,cat_1273.png,0.269226
cat_1120.png,cat_126.png,0.269226
cat_1112.png,cat_1188.png,0.269224
cat_1176.png,cat_1187.png,0.269220
cat_1205.png,cat_1243.png,0.269218
cat_1050.png,cat_1089.png,0.269216
cat_1000.png,cat_116.png,0.269216
cat_1107.png,cat_1228.png,0.269214
cat_1033.png,cat_1193.png,0.269212
cat_1123.png,cat_1251.png,0.269202
cat_1138.png,cat_1199.png,0.269202
cat_1032.png,cat_1286.png,0.269197
cat_1091.png,cat_1240.png,0.269186
cat_12.png,cat_1295.png,0.269178
cat_113.png,cat_1250.png,0.269177
cat_1085.png,cat_1118.png,0.269160
cat_1208.png,cat_13.png,0.269158
cat_1000.png,cat_1085.png,0.269157
cat_1057.png,cat_1141.png,0.269156
cat_1124.png,cat_1239.png,0.269155
cat_122.png,cat_1298.png,0.269149
cat_1042.png,cat_1097.png,0.269148
cat_1042.png,cat_1107.png,0.269145
cat_1153.png,cat_1215.png,0.269139
cat_100.png,cat_1059.png,0.269131
cat_1109.png,cat_1272.png,0.269129
cat_1095.png,cat_1251.png,0.269129
cat_1036.png,cat_1124.png,0.269120
cat_1204.png,cat_1227.png,0.269120
cat_1025.png,cat_1090.png,0.269120
cat_1140.png,cat_1229.png,0.269117
cat_1106.png,cat_1221.png,0.269110
cat_1137.png,cat_1198.png,0.269108
cat_1044.png,cat_1108.png,0.269103
cat_1216.png,cat_1282.png,0.269100
cat_1094.png,cat_1311.png,0.269084
cat_1163.png,cat_1311.png,0.269082
cat_1042.png,cat_1140.png,0.269081
cat_109.png,cat_1216.png,0.269075
cat_1182.png,cat_1251.png,0.269074
cat_1174.png,cat_1302.png,0.269072
cat_101.png,cat_1163.png,0.269071
cat_1006.png,cat_1033.png,0.269071
cat_120.png,cat_1286.png,0.269063
cat_1148.png,cat_120.png,0.269061
cat_1118.png,cat_1292.png,0.269056
cat_1007.png,cat_1018.png,0.269054
cat_1076.png,cat_127.png,0.269047
cat_1028.png,cat_1202.png,0.269039
cat_1032.png,cat_1310.png,0.269036
cat_1062.png,cat_1066.png,0.269033
cat_1101.png,cat_1300.png,0.269033
cat_1022.png,cat_117.png,0.269027
cat_101.png,cat_1299.png,0.269026
cat_1123.png,cat_1188.png,0.269024
cat_1001.png,cat_1071.png,0.269023
cat_1097.png,cat_1242.png,0.269021
cat_1051.png,cat_1054.png,0.269018
cat_1005.png,cat_1094.png,0.269007
cat_1059.png,cat_123.png,0.269007
cat_1213.png,cat_1255.png,0.269006
cat_1139.png,cat_1252.png,0.269004
cat_1124.png,cat_1263.png,0.268997
cat_1024.png,cat_1303.png,0.268997
cat_0.png,cat_1143.png,0.268996
cat_1145.png,cat_1164.png,0.268995
cat_1201.png,cat_1216.png,0.268994
cat_1175.png,cat_1255.png,0.268993
cat_1135.png,cat_1255.png,0.268989
cat_1148.png,cat_1223.png,0.268987
cat_1012.png,cat_1066.png,0.268986
cat_1009.png,cat_1230.png,0.268978
cat_100.png,cat_1138.png,0.268973
cat_1007.png,cat_1155.png,0.268950
cat_1004.png,cat_107.png,0.268949
cat_1013.png,cat_1177.png,0.268947
cat_1018.png,cat_1284.png,0.268944
cat_1222.png,cat_1305.png,0.268943
cat_1132.png,cat_1254.png,0.268938
cat_1036.png,cat_1303.png,0.268934
cat_1166.png,cat_1224.png,0.268928
cat_1241.png,cat_1258.png,0.268925
cat_1014.png,cat_1208.png,0.268916
cat_1223.png,cat_1309.png,0.268903
cat_120.png,cat_1206.png,0.268900
cat_1076.png,cat_1303.png,0.268900
cat_1259.png,cat_1284.png,0.268892
cat_1156.png,cat_1195.png,0.268891
cat_1032.png,cat_1097.png,0.268881
cat_1083.png,cat_1216.png,0.268878
cat_107.png,cat_1270.png,0.268878
cat_1030.png,cat_1150.png,0.268872
cat_1037.png,cat_1202.png,0.268862
cat_1094.png,cat_1263.png,0.268855
cat_1062.png,cat_1299.png,0.268848
cat_125.png,cat_1267.png,0.268843
cat_1022.png,cat_1266.png,0.268841
cat_1066.png,cat_117.png,0.268836
cat_1020.png,cat_1286.png,0.268831
cat_1180.png,cat_1299.png,0.268821
cat_1126.png,cat_1176.png,0.268815
cat_1008.png,cat_1287.png,0.268808
cat_1211.png,cat_1219.png,0.268805
cat_1028.png,cat_1190.png,0.268801
cat_1247.png,cat_1295.png,0.268799
cat_1195.png,cat_1234.png,0.268798
cat_1140.png,cat_1254.png,0.268794
cat_106.png,cat_118.png,0.268790
cat_1188.png,cat_1199.png,0.268779
cat_1156.png,cat_1310.png,0.268777
cat_1241.png,cat_1292.png,0.268775
cat_1023.png,cat_1149.png,0.268772
cat_102.png,cat_1090.png,0.268763
cat_1128.png,cat_1142.png,0.268758
cat_1007.png,cat_107.png,0.268757
cat_1086.png,cat_1240.png,0.268755
cat_1264.png,cat_1287.png,0.268752
cat_1101.png,cat_1144.png,0.268751
cat_103.png,cat_1084.png,0.268743
cat_1024.png,cat_1129.png,0.268738
cat_1057.png,cat_1256.png,0.268735
cat_1237.png,cat_126.png,0.268718
cat_1195.png,cat_1300.png,0.268715
cat_1113.png,cat_1294.png,0.268711
cat_1043.png,cat_1298.png,0.268697
cat_1134.png,cat_1189.png,0.268689
cat_1209.png,cat_1259.png,0.268688
cat_1110.png,cat_1193.png,0.268687
cat_1065.png,cat_1193.png,0.268683
cat_1020.png,cat_1222.png,0.268682
cat_1181.png,cat_1276.png,0.268680
cat_1129.png,cat_1230.png,0.268678
cat_108.png,cat_1094.png,0.268677
cat_1132.png,cat_1306.png,0.268676
cat_1026.png,cat_124.png,0.268676
cat_1148.png,cat_1254.png,0.268669
cat_1044.png,cat_1207.png,0.268664
cat_102.png,cat_1273.png,0.268664
cat_1204.png,cat_1284.png,0.268658
cat_1172.png,cat_1199.png,0.268655
cat_1215.png,cat_1272.png,0.268652
cat_1094.png,cat_1105.png,0.268645
cat_1000.png,cat_1180.png,0.268644
cat_1197.png,cat_131.png,0.268643
cat_1007.png,cat_1075.png,0.268643
cat_1074.png,cat_1206.png,0.268641
cat_125.png,cat_1256.png,0.268637
cat_1005.png,cat_1201.png,0.268632
cat_1079.png,cat_1235.png,0.268624
cat_1085.png,cat_1135.png,0.268622
cat_1157.png,cat_1252.png,0.268615
cat_1022.png,cat_1044.png,0.268608
cat_1032.png,cat_1068.png,0.268608
cat_1023.png,cat_1108.png,0.268605
cat_115.png,cat_1226.png,0.268593
cat_123.png,cat_1242.png,0.268592
cat_1172.png,cat_1223.png,0.268586
cat_1116.png,cat_1132.png,0.268585
cat_120.png,cat_1285.png,0.268584
cat_1202.png,cat_1224.png,0.268581
cat_1172.png,cat_1173.png,0.268576
cat_1075.png,cat_1306.png,0.268571
cat_1240.png,cat_13.png,0.268570
cat_109.png,cat_1297.png,0.268561
cat_1085.png,cat_1217.png,0.268559
cat_1059.png,cat_131.png,0.268555
cat_1174.png,cat_1275.png,0.268548
cat_1073.png,cat_1265.png,0.268538
cat_1026.png,cat_1238.png,0.268532
cat_1017.png,cat_1275.png,0.268527
cat_1205.png,cat_1283.png,0.268518
cat_1147.png,cat_1188.png,0.268514
cat_1083.png,cat_1306.png,0.268512
cat_1128.png,cat_1269.png,0.268508
cat_1147.png,cat_1287.png,0.268507
cat_1138.png,cat_1147.png,0.268504
cat_1164.png,cat_1251.png,0.268501
cat_1168.png,cat_1298.png,0.268499
cat_1200.png,cat_1241.png,0.268492
cat_1174.png,cat_1202.png,0.268491
cat_1027.png,cat_1216.png,0.268485
cat_1127.png,cat_1239.png,0.268482
cat_1001.png,cat_1261.png,0.268473
cat_1108.png,cat_1235.png,0.268470
cat_1211.png,cat_1214.png,0.268470
cat_101.png,cat_1254.png,0.268470
cat_1083.png,cat_1270.png,0.268468
cat_1190.png,cat_1251.png,0.268465
cat_1054.png,cat_1119.png,0.268464
cat_1142.png,cat_1260.png,0.268464
cat_1054.png,cat_1265.png,0.268453
cat_1244.png,cat_1260.png,0.268453
cat_1049.png,cat_1216.png,0.268451
cat_1037.png,cat_1104.png,0.268451
cat_121.png,cat_1251.png,0.268437
cat_1072.png,cat_1132.png,0.268435
cat_1129.png,cat_1306.png,0.268435
cat_1253.png,cat_1281.png,0.268431
cat_1063.png,cat_1171.png,0.268430
cat_1008.png,cat_1121.png,0.268424
cat_1287.png,cat_1311.png,0.268415
cat_1179.png,cat_1300.png,0.268414
cat_1030.png,cat_1299.png,0.268410
cat_1065.png,cat_1238.png,0.268407
cat_1045.png,cat_1173.png,0.268403
cat_1153.png,cat_1281.png,0.268401
cat_1143.png,cat_1216.png,0.268397
cat_1216.png,cat_1288.png,0.268397
cat_1070.png,cat_1197.png,0.268396
cat_1028.png,cat_1102.png,0.268396
cat_1042.png,cat_1132.png,0.268393
cat_1235.png,cat_1295.png,0.268391
cat_1133.png,cat_129.png,0.268382
cat_1180.png,cat_1204.png,0.268381
cat_1000.png,cat_1181.png,0.268380
cat_1043.png,cat_1134.png,0.268377
cat_105.png,cat_1176.png,0.268371
cat_1243.png,cat_1268.png,0.268370
cat_106.png,cat_1238.png,0.268369
cat_1237.png,cat_1271.png,0.268363
cat_1135.png,cat_115.png,0.268362
cat_1048.png,cat_115.png,0.268359
cat_1093.png,cat_1267.png,0.268355
cat_115.png,cat_1166.png,0.268345
cat_1080.png,cat_1199.png,0.268345
cat_1118.png,cat_1234.png,0.268342
cat_1008.png,cat_1028.png,0.268324
cat_1061.png,cat_1222.png,0.268318
cat_101.png,cat_1097.png,0.268316
cat_1023.png,cat_1252.png,0.268306
cat_1129.png,cat_1168.png,0.268294
cat_1287.png,cat_1304.png,0.268290
cat_1052.png,cat_113.png,0.268290
cat_1107.png,cat_1166.png,0.268280
cat_102.png,cat_1022.png,0.268279
cat_1133.png,cat_1174.png,0.268277
cat_1132.png,cat_1176.png,0.268277
cat_1001.png,cat_1283.png,0.268274
cat_0.png,cat_1154.png,0.268272
cat_1216.png,cat_1290.png,0.268271
cat_1078.png,cat_1145.png,0.268264
cat_1010.png,cat_1149.png,0.268261
cat_1114.png,cat_1242.png,0.268259
cat_1025.png,cat_112.png,0.268253
cat_102.png,cat_1145.png,0.268243
cat_1000.png,cat_1284.png,0.268241
cat_1178.png,cat_1254.png,0.268235
cat_1158.png,cat_1307.png,0.268234
cat_1149.png,cat_1158.png,0.268232
cat_1108.png,cat_1110.png,0.268227
cat_1153.png,cat_1174.png,0.268224
cat_1089.png,cat_121.png,0.268223
cat_1128.png,cat_1248.png,0.268205
cat_105.png,cat_1074.png,0.268198
cat_1180.png,cat_1219.png,0.268192
cat_1173.png,cat_1284.png,0.268192
cat_115.png,cat_1292.png,0.268192
cat_1071.png,cat_1201.png,0.268181
cat_103.png,cat_1076.png,0.268176
cat_1019.png,cat_1281.png,0.268170
cat_1102.png,cat_1114.png,0.268167
cat_1019.png,cat_1027.png,0.268163
cat_1048.png,cat_1083.png,0.268163
cat_1004.png,cat_1281.png,0.268163
cat_1099.png,cat_1176.png,0.268158
cat_1206.png,cat_1306.png,0.268158
cat_1120.png,cat_1122.png,0.268156
cat_1022.png,cat_1111.png,0.268148
cat_114.png,cat_1286.png,0.268148
cat_107.png,cat_1276.png,0.268146
cat_1159.png,cat_1172.png,0.268144
cat_1124.png,cat_1129.png,0.268142
cat_1230.png,cat_1298.png,0.268140
cat_1071.png,cat_1178.png,0.268139
cat_1086.png,cat_1226.png,0.268138
cat_1159.png,cat_129.png,0.268136
cat_1066.png,cat_1083.png,0.268134
cat_1136.png,cat_1183.png,0.268132
cat_1141.png,cat_1234.png,0.268123
cat_110.png,cat_1149.png,0.268122
cat_1270.png,cat_1273.png,0.268120
cat_1142.png,cat_120.png,0.268116
cat_1152.png,cat_1193.png,0.268114
cat_1145.png,cat_1202.png,0.268110
cat_1231.png,cat_1254.png,0.268109
cat_1206.png,cat_1291.png,0.268107
cat_1169.png,cat_1299.png,0.268102
cat_1069.png,cat_1098.png,0.268097
cat_1173.png,cat_1241.png,0.268081
cat_1027.png,cat_1195.png,0.268069
cat_1033.png,cat_1215.png,0.268065
cat_1017.png,cat_128.png,0.268064
cat_1154.png,cat_1290.png,0.268057
cat_1087.png,cat_1188.png,0.268047
cat_1035.png,cat_1118.png,0.268035
cat_1183.png,cat_1241.png,0.268034
cat_1141.png,cat_1290.png,0.268031
cat_1208.png,cat_1225.png,0.268025
cat_1283.png,cat_1301.png,0.268021
cat_1182.png,cat_1295.png,0.268016
cat_1028.png,cat_1122.png,0.268008
cat_1066.png,cat_1071.png,0.268006
cat_1066.png,cat_123.png,0.268002
cat_1237.png,cat_1268.png,0.268000
cat_1094.png,cat_129.png,0.267999
cat_1032.png,cat_1078.png,0.267985
cat_1025.png,cat_125.png,0.267966
cat_128.png,cat_1286.png,0.267964
cat_103.png,cat_1255.png,0.267964
cat_1135.png,cat_1225.png,0.267958
cat_1244.png,cat_1263.png,0.267949
cat_1061.png,cat_1270.png,0.267938
cat_1005.png,cat_127.png,0.267937
cat_1027.png,cat_1049.png,0.267936
cat_1143.png,cat_1249.png,0.267933
cat_1053.png,cat_1129.png,0.267931
cat_1041.png,cat_1161.png,0.267930
cat_1062.png,cat_1092.png,0.267919
cat_110.png,cat_1173.png,0.267915
cat_1193.png,cat_1306.png,0.267913
cat_1150.png,cat_1235.png,0.267905
cat_1136.png,cat_1155.png,0.267901
cat_1157.png,cat_1181.png,0.267900
cat_1209.png,cat_1252.png,0.267896
cat_1020.png,cat_1254.png,0.267890
cat_1276.png,cat_1288.png,0.267886
cat_122.png,cat_1266.png,0.267885
cat_1170.png,cat_127.png,0.267879
cat_1144.png,cat_1169.png,0.267875
cat_1128.png,cat_1159.png,0.267872
cat_1003.png,cat_1227.png,0.267872
cat_1213.png,cat_1263.png,0.267871
cat_1120.png,cat_1200.png,0.267870
cat_1169.png,cat_1186.png,0.267865
cat_1037.png,cat_1141.png,0.267862
cat_1172.png,cat_12.png,0.267860
cat_102.png,cat_1044.png,0.267859
cat_1001.png,cat_1243.png,0.267849
cat_120.png,cat_1202.png,0.267846
cat_1216.png,cat_1250.png,0.267843
cat_1138.png,cat_1248.png,0.267837
cat_1208.png,cat_1263.png,0.267835
cat_1003.png,cat_1192.png,0.267833
cat_1021.png,cat_1058.png,0.267830
cat_1123.png,cat_1252.png,0.267822
cat_1194.png,cat_1253.png,0.267820
cat_103.png,cat_1267.png,0.267817
cat_121.png,cat_1255.png,0.267813
cat_1054.png,cat_1308.png,0.267794
cat_1054.png,cat_1065.png,0.267793
cat_1024.png,cat_1269.png,0.267787
cat_1059.png,cat_1164.png,0.267787
cat_1058.png,cat_1305.png,0.267786
cat_1099.png,cat_1156.png,0.267784
cat_1031.png,cat_1108.png,0.267778
cat_1201.png,cat_128.png,0.267778
cat_1027.png,cat_123.png,0.267777
cat_100.png,cat_1240.png,0.267768
cat_1193.png,cat_1211.png,0.267756
cat_0.png,cat_1225.png,0.267754
cat_108.png,cat_1130.png,0.267754
cat_108.png,cat_1160.png,0.267754
cat_1059.png,cat_1126.png,0.267751
cat_1001.png,cat_1270.png,0.267745
cat_101.png,cat_110.png,0.267744
cat_1131.png,cat_130.png,0.267738
cat_1099.png,cat_1285.png,0.267737
cat_1059.png,cat_128.png,0.267735
cat_1037.png,cat_1191.png,0.267726
cat_1234.png,cat_1303.png,0.267724
cat_1209.png,cat_1309.png,0.267724
cat_1083.png,cat_1145.png,0.267720
cat_106.png,cat_129.png,0.267717
cat_1150.png,cat_1307.png,0.267716
cat_1193.png,cat_1244.png,0.267711
cat_1107.png,cat_1200.png,0.267709
cat_1015.png,cat_114.png,0.267705
cat_1183.png,cat_1198.png,0.267701
cat_1162.png,cat_1163.png,0.267700
cat_1074.png,cat_1244.png,0.267691
cat_1000.png,cat_1173.png,0.267690
cat_1142.png,cat_115.png,0.267690
cat_1005.png,cat_1059.png,0.267683
cat_1051.png,cat_1158.png,0.267682
cat_1089.png,cat_119.png,0.267680
cat_1242.png,cat_1275.png,0.267679
cat_1116.png,cat_1284.png,0.267673
cat_120.png,cat_1224.png,0.267673
cat_1061.png,cat_1089.png,0.267672
cat_1058.png,cat_1153.png,0.267670
cat_1253.png,cat_1292.png,0.267667
cat_1187.png,cat_1211.png,0.267666
cat_1013.png,cat_1118.png,0.267664
cat_1095.png,cat_117.png,0.267658
cat_1017.png,cat_1293.png,0.267658
cat_118.png,cat_1255.png,0.267651
cat_1049.png,cat_1092.png,0.267641
cat_1196.png,cat_1205.png,0.267641
cat_1007.png,cat_110.png,0.267634
cat_1128.png,cat_1208.png,0.267627
cat_1020.png,cat_1278.png,0.267623
cat_1025.png,cat_130.png,0.267622
cat_104.png,cat_1124.png,0.267617
cat_1075.png,cat_1221.png,0.267616
cat_1111.png,cat_1261.png,0.267613
cat_1044.png,cat_127.png,0.267612
cat_1087.png,cat_1299.png,0.267612
cat_1138.png,cat_1247.png,0.267608
cat_1208.png,cat_127.png,0.267608
cat_1174.png,cat_1311.png,0.267605
cat_1201.png,cat_1305.png,0.267600
cat_1043.png,cat_1217.png,0.267598
cat_1061.png,cat_1273.png,0.267593
cat_1204.png,cat_1290.png,0.267592
cat_1258.png,cat_1286.png,0.267590
cat_1022.png,cat_1229.png,0.267589
cat_1108.png,cat_1218.png,0.267586
cat_1066.png,cat_1138.png,0.267585
cat_1044.png,cat_1120.png,0.267582
cat_1163.png,cat_1174.png,0.267581
cat_1193.png,cat_121.png,0.267577
cat_1050.png,cat_1158.png,0.267575
cat_1230.png,cat_1299.png,0.267574
cat_1004.png,cat_1114.png,0.267572
cat_1085.png,cat_1200.png,0.267571
cat_104.png,cat_1273.png,0.267565
cat_1041.png,cat_1091.png,0.267563
cat_110.png,cat_1153.png,0.267554
cat_1082.png,cat_1237.png,0.267554
cat_1145.png,cat_1196.png,0.267546
cat_110.png,cat_1250.png,0.267543
cat_1138.png,cat_1163.png,0.267542
cat_1022.png,cat_1276.png,0.267541
cat_1016.png,cat_106.png,0.267539
cat_1015.png,cat_12.png,0.267539
cat_1010.png,cat_1242.png,0.267528
cat_1034.png,cat_1137.png,0.267522
cat_1124.png,cat_1248.png,0.267516
cat_1166.png,cat_1228.png,0.267514
cat_1015.png,cat_122.png,0.267513
cat_1025.png,cat_1250.png,0.267506
cat_1159.png,cat_1276.png,0.267505
cat_115.png,cat_1173.png,0.267504
cat_1046.png,cat_1307.png,0.267499
cat_1018.png,cat_1223.png,0.267484
cat_111.png,cat_1148.png,0.267479
cat_1023.png,cat_131.png,0.267478
cat_115.png,cat_1204.png,0.267478
cat_106.png,cat_1191.png,0.267474
